FIPS_Code,State,Area_Name,Attribute,Value
54065,WV,Morgan County,PCTPOVALL_2023,10.700000000000001
54067,WV,Nicholas County,PCTPOVALL_2023,19.3
54069,WV,Ohio County,PCTPOVALL_2023,14.5
54071,WV,Pendleton County,PCTPOVALL_2023,13.9
54073,WV,Pleasants County,PCTPOVALL_2023,14.5
54075,WV,Pocahontas County,PCTPOVALL_2023,19.200000000000003
54077,WV,Preston County,PCTPOVALL_2023,17.3
54079,WV,Putnam County,PCTPOVALL_2023,10.3
54081,WV,Raleigh County,PCTPOVALL_2023,18.2
54083,WV,Randolph County,PCTPOVALL_2023,18.900000000000002
54085,WV,Ritchie County,PCTPOVALL_2023,17.7
54087,WV,Roane County,PCTPOVALL_2023,19.6
54089,WV,Summers County,PCTPOVALL_2023,22.6
54091,WV,Taylor County,PCTPOVALL_2023,14.100000000000001
54093,WV,Tucker County,PCTPOVALL_2023,17.6
54095,WV,Tyler County,PCTPOVALL_2023,19.0
54097,WV,Upshur County,PCTPOVALL_2023,18.3
54099,WV,Wayne County,PCTPOVALL_2023,18.2
54101,WV,Webster County,PCTPOVALL_2023,26.3
54103,WV,Wetzel County,PCTPOVALL_2023,17.400000000000002
54105,WV,Wirt County,PCTPOVALL_2023,17.7
54107,WV,Wood County,PCTPOVALL_2023,13.700000000000001
54109,WV,Wyoming County,PCTPOVALL_2023,21.5
55000,WI,Wisconsin,PCTPOVALL_2023,10.600000000000001
55001,WI,Adams County,PCTPOVALL_2023,13.200000000000001
55003,WI,Ashland County,PCTPOVALL_2023,14.100000000000001
55005,WI,Barron County,PCTPOVALL_2023,10.0
55007,WI,Bayfield County,PCTPOVALL_2023,10.0
55009,WI,Brown County,PCTPOVALL_2023,9.700000000000001
55011,WI,Buffalo County,PCTPOVALL_2023,10.200000000000001
55013,WI,Burnett County,PCTPOVALL_2023,13.5
55015,WI,Calumet County,PCTPOVALL_2023,4.6000000000000005
55017,WI,Chippewa County,PCTPOVALL_2023,9.0
55019,WI,Clark County,PCTPOVALL_2023,11.700000000000001
55021,WI,Columbia County,PCTPOVALL_2023,7.9
55023,WI,Crawford County,PCTPOVALL_2023,14.0
55025,WI,Dane County,PCTPOVALL_2023,10.0
55027,WI,Dodge County,PCTPOVALL_2023,8.6
55029,WI,Door County,PCTPOVALL_2023,8.8
55031,WI,Douglas County,PCTPOVALL_2023,9.5
55033,WI,Dunn County,PCTPOVALL_2023,10.9
55035,WI,Eau Claire County,PCTPOVALL_2023,10.8
55037,WI,Florence County,PCTPOVALL_2023,10.700000000000001
55039,WI,Fond du Lac County,PCTPOVALL_2023,9.200000000000001
55041,WI,Forest County,PCTPOVALL_2023,15.8
55043,WI,Grant County,PCTPOVALL_2023,13.700000000000001
55045,WI,Green County,PCTPOVALL_2023,8.3
55047,WI,Green Lake County,PCTPOVALL_2023,10.4
55049,WI,Iowa County,PCTPOVALL_2023,8.4
55051,WI,Iron County,PCTPOVALL_2023,13.5
55053,WI,Jackson County,PCTPOVALL_2023,12.600000000000001
55055,WI,Jefferson County,PCTPOVALL_2023,9.3
55057,WI,Juneau County,PCTPOVALL_2023,12.5
55059,WI,Kenosha County,PCTPOVALL_2023,11.3
55061,WI,Kewaunee County,PCTPOVALL_2023,8.700000000000001
55063,WI,La Crosse County,PCTPOVALL_2023,12.100000000000001
55065,WI,Lafayette County,PCTPOVALL_2023,11.200000000000001
55067,WI,Langlade County,PCTPOVALL_2023,13.600000000000001
55069,WI,Lincoln County,PCTPOVALL_2023,9.9
55071,WI,Manitowoc County,PCTPOVALL_2023,9.200000000000001
55073,WI,Marathon County,PCTPOVALL_2023,9.600000000000001
55075,WI,Marinette County,PCTPOVALL_2023,11.4
55077,WI,Marquette County,PCTPOVALL_2023,11.600000000000001
55078,WI,Menominee County,PCTPOVALL_2023,27.400000000000002
55079,WI,Milwaukee County,PCTPOVALL_2023,17.1
55081,WI,Monroe County,PCTPOVALL_2023,12.8
55083,WI,Oconto County,PCTPOVALL_2023,8.6
55085,WI,Oneida County,PCTPOVALL_2023,8.200000000000001
55087,WI,Outagamie County,PCTPOVALL_2023,6.300000000000001
55089,WI,Ozaukee County,PCTPOVALL_2023,4.800000000000001
55091,WI,Pepin County,PCTPOVALL_2023,10.3
55093,WI,Pierce County,PCTPOVALL_2023,8.3
55095,WI,Polk County,PCTPOVALL_2023,9.1
55097,WI,Portage County,PCTPOVALL_2023,9.8
55099,WI,Price County,PCTPOVALL_2023,12.0
55101,WI,Racine County,PCTPOVALL_2023,10.700000000000001
55103,WI,Richland County,PCTPOVALL_2023,13.0
55105,WI,Rock County,PCTPOVALL_2023,11.200000000000001
55107,WI,Rusk County,PCTPOVALL_2023,13.700000000000001
55109,WI,St. Croix County,PCTPOVALL_2023,5.7
55111,WI,Sauk County,PCTPOVALL_2023,9.4
55113,WI,Sawyer County,PCTPOVALL_2023,15.0
55115,WI,Shawano County,PCTPOVALL_2023,11.5
55117,WI,Sheboygan County,PCTPOVALL_2023,8.9
55119,WI,Taylor County,PCTPOVALL_2023,11.3
55121,WI,Trempealeau County,PCTPOVALL_2023,11.8
55123,WI,Vernon County,PCTPOVALL_2023,12.5
55125,WI,Vilas County,PCTPOVALL_2023,12.3
55127,WI,Walworth County,PCTPOVALL_2023,10.5
55129,WI,Washburn County,PCTPOVALL_2023,10.8
55131,WI,Washington County,PCTPOVALL_2023,6.0
55133,WI,Waukesha County,PCTPOVALL_2023,5.5
55135,WI,Waupaca County,PCTPOVALL_2023,12.100000000000001
55137,WI,Waushara County,PCTPOVALL_2023,10.5
55139,WI,Winnebago County,PCTPOVALL_2023,10.3
55141,WI,Wood County,PCTPOVALL_2023,9.8
56000,WY,Wyoming,PCTPOVALL_2023,10.4
56001,WY,Albany County,PCTPOVALL_2023,16.7
56003,WY,Big Horn County,PCTPOVALL_2023,12.600000000000001
56005,WY,Campbell County,PCTPOVALL_2023,8.5
56007,WY,Carbon County,PCTPOVALL_2023,11.4
56009,WY,Converse County,PCTPOVALL_2023,10.4
56011,WY,Crook County,PCTPOVALL_2023,7.1000000000000005
56013,WY,Fremont County,PCTPOVALL_2023,13.5
56015,WY,Goshen County,PCTPOVALL_2023,14.4
56017,WY,Hot Springs County,PCTPOVALL_2023,11.100000000000001
56019,WY,Johnson County,PCTPOVALL_2023,8.4
56021,WY,Laramie County,PCTPOVALL_2023,9.600000000000001
56023,WY,Lincoln County,PCTPOVALL_2023,7.0
56025,WY,Natrona County,PCTPOVALL_2023,10.5
56027,WY,Niobrara County,PCTPOVALL_2023,15.8
56029,WY,Park County,PCTPOVALL_2023,9.700000000000001
56031,WY,Platte County,PCTPOVALL_2023,11.0
56033,WY,Sheridan County,PCTPOVALL_2023,9.4
56035,WY,Sublette County,PCTPOVALL_2023,7.6000000000000005
56037,WY,Sweetwater County,PCTPOVALL_2023,10.0
56039,WY,Teton County,PCTPOVALL_2023,6.2
56041,WY,Uinta County,PCTPOVALL_2023,10.3
56043,WY,Washakie County,PCTPOVALL_2023,12.3
56045,WY,Weston County,PCTPOVALL_2023,11.4
